,gene1,gene2,ins,mPath,score
0,G:HGNC:6932,G:HGNC:841,2,GTG,0.11764705882352941
1,G:HGNC:6932,G:HGNC:842,2,GTG,0.125
2,G:HGNC:6932,G:HGNC:843,1,GTG,0.06451612903225806
3,G:HGNC:6932,G:HGNC:30889,1,GTG,0.08333333333333333
4,G:HGNC:6932,G:HGNC:848,2,GTG,0.12121212121212122
5,G:HGNC:6932,G:HGNC:1188,1,GTG,0.07692307692307693
6,G:HGNC:6932,G:HGNC:840,2,GTG,0.10526315789473684
7,G:HGNC:6932,G:HGNC:845,1,GTG,0.058823529411764705
8,G:HGNC:6932,G:HGNC:850,3,GTG,0.17142857142857143
9,G:HGNC:6932,G:HGNC:868,2,GTG,0.08333333333333333
10,G:HGNC:6932,G:HGNC:28091,1,GTG,0.07142857142857142
11,G:HGNC:6932,G:HGNC:18305,3,GTG,0.15
12,G:HGNC:6932,G:HGNC:851,1,GTG,0.04878048780487805
13,G:HGNC:6932,G:HGNC:854,3,GTG,0.13333333333333333
14,G:HGNC:6932,G:HGNC:856,2,GTG,0.10256410256410256
15,G:HGNC:6932,G:HGNC:13527,2,GTG,0.09523809523809523
16,G:HGNC:6932,G:HGNC:857,1,GTG,0.05
17,G:HGNC:6932,G:HGNC:18125,1,GTG,0.06451612903225806
18,G:HGNC:6932,G:HGNC:16832,1,GTG,0.05405405405405406
19,G:HGNC:6932,G:HGNC:864,2,GTG,0.10256410256410256
20,G:HGNC:6932,G:HGNC:18265,1,GTG,0.0625
21,G:HGNC:6932,G:HGNC:18303,2,GTG,0.1
22,G:HGNC:6932,G:HGNC:865,3,GTG,0.12244897959183673
23,G:HGNC:6932,G:HGNC:18481,3,GTG,0.13953488372093023
24,G:HGNC:6932,G:HGNC:866,3,GTG,0.13043478260869565
25,G:HGNC:6932,G:HGNC:861,1,GTG,0.058823529411764705
26,G:HGNC:6932,G:HGNC:855,4,GTG,0.17777777777777778
27,G:HGNC:6932,G:HGNC:13724,1,GTG,0.0392156862745098
28,G:HGNC:6932,G:HGNC:18266,1,GTG,0.047619047619047616
29,G:HGNC:6932,G:HGNC:863,1,GTG,0.05555555555555555
30,G:HGNC:6932,G:HGNC:21723,1,GTG,0.05555555555555555
31,G:HGNC:6932,G:HGNC:869,4,GTG,0.07017543859649122
32,G:HGNC:6932,G:HGNC:870,1,GTG,0.041666666666666664
33,G:HGNC:6932,G:HGNC:13531,3,GTG,0.13636363636363635
34,G:HGNC:6932,G:HGNC:13533,2,GTG,0.08163265306122448
35,G:HGNC:6932,G:HGNC:3706,2,GTG,0.08695652173913043
36,G:HGNC:6932,G:HGNC:13534,2,GTG,0.12903225806451613
37,G:HGNC:6932,G:HGNC:13535,2,GTG,0.125
38,G:HGNC:6932,G:HGNC:13536,2,GTG,0.125
39,G:HGNC:6932,G:HGNC:13540,2,GTG,0.11428571428571428
40,G:HGNC:6932,G:HGNC:13541,2,GTG,0.125
41,G:HGNC:6932,G:HGNC:13542,3,GTG,0.1875
42,G:HGNC:6932,G:HGNC:13543,3,GTG,0.1935483870967742
43,G:HGNC:6932,G:HGNC:13549,3,GTG,0.18181818181818182
44,G:HGNC:6932,G:HGNC:13552,3,GTG,0.15384615384615385
45,G:HGNC:6932,G:HGNC:13553,3,GTG,0.14634146341463414
46,G:HGNC:6932,G:HGNC:13554,3,GTG,0.16666666666666666
47,G:HGNC:6932,G:HGNC:13816,1,GTG,0.05555555555555555
48,G:HGNC:6932,G:HGNC:24215,1,GTG,0.06060606060606061
49,G:HGNC:6932,G:HGNC:30213,2,GTG,0.05555555555555555
50,G:HGNC:6932,G:HGNC:24113,1,GTG,0.06896551724137931
51,G:HGNC:6932,G:HGNC:25422,2,GTG,0.13793103448275862
52,G:HGNC:6932,G:HGNC:31789,2,GTG,0.13793103448275862
53,G:HGNC:6932,G:HGNC:29452,1,GTG,0.058823529411764705
